id,surname,forename,birthYear,deathYear,note,pageRefs,fullName
"ansorge_p_530","Musil","Klara","1882","1963","Österr. Sängerin (Koloratur-Sopran), sang 1906–08, 1912–16 und 1920/21 an der Wiener Volksoper, dazwischen gastierte sie an verschiedenen deutschen Bühnen. 180 Mysz-Gmeiner, Lula (1876–1948). Österr. Konzertsängerin (Alt) und Gesangspädagogin, Schülerin Lilli Lehmanns, Lehrerin von Elisabeth Schwarzkopf und Peter Anders.","; 144","Klara Musil"
"ansorge_p_531","Naaff","Anton August","1850","1918","Österr. Schriftsteller und Journalist aus Böhmen, der zahlreiche Zeitungen gründete und betreute, von stark dt.-nationaler Gesinnung.","525","Anton August Naaff"
"ansorge_p_532","Nachod","Hans","1883","1965","Österr. Sänger (Tenor), stammte aus einer jüdischen Kantorenfamilie, war der Cousin Schönbergs. Er kreierte die Rolle des Waldemar in den „Gurre-Liedern“ und wurde von →Zemlinsky ab 1907 an die Wiener Volksoper und ab 1915 immer wieder für das Prager Dt. Theater engagiert. Weitere Engagements in Mainz und Kiel. Emigrierte nach London und war dort noch 1950 als Gesangspädagoge tätig.","438","Hans Nachod"
"ansorge_p_533","Naumann","Otto","1871","1932","Dt. Komponist und Kapellmeister, studierte u. a. bei Richard Strauss. 120, 128, 311, 335, 414, 422 Naumann-Gungl, Virginia (od. Veronika) (1848–1915). Amerik.-dt. Sängerin (Sopran), debütierte 1871 an der Hofoper Berlin. In Weimar war sie die Lehrerin von →Marie Gutheil-Schoder. 76 Nedbal, Oskar (1874–1930). Böhm. Geiger, Komponist und Dirigent und als Bratschist Mitglied im →Böhmischen Streichquartett. 134, 139, 652 Newes-Wedekind, Tilly (1886–1970). Dt. Schauspielerin, heiratete 1906 Frank Wedekind.","395; 424","Otto Naumann"
"ansorge_p_534","Nicodé","Jean Louis","1853","1919","Dt. Komponist, Dirigent, Pianist und Pädagoge, wirkte hauptsächlich in Dresden und Berlin.","104; 144; 194","Jean Louis Nicodé"
"ansorge_p_535","Nikisch","Artúr","1855","1922","Ung. Dirigent, von 1878–1889 1. Kapellmeister am Leipziger Stadttheater, ab 1895 sowohl Gewandhauskapellmeister in Leipzig als auch Chefdirigent der Berliner Philharmoniker.","; 75; 112; 116; 126; 162; 168; 329","Artúr Nikisch"
"ansorge_p_536","Noa","Bianca","1874","1945","Amerik. Pianistin, Schülerin Ansorges in Berlin. Bis 1904, dem Jahr ihrer Heirat mit Albert Hodges Morehead Sr. (1854–1922), gab sie Klavierunterricht.","684","Bianca Noa"
"ansorge_p_537","Noack-Ihlenfeld","Paul","1902","1962","Dt. Pianist und Komponist. Schüler Ansorges in Berlin.","684","Paul Noack-Ihlenfeld"
"ansorge_p_538","Nölck","August","1862","1928","Dt. Cellist, Pianist und Komponist.","152","August Nölck"
"ansorge_p_539","Norton","Michael","1837","1889","Irischstämmiger amerik. Politiker (Demokrat & Mitglied der Tammany Hall, NY State Senator, Richter). 88 Noskowski, Zygmunt (1846–1909). Poln. Komponist und Dirigent, Schüler →Moniuszkos, Lehrer Szymanowskis.","201","Michael Norton"
"ansorge_p_540","Nová ek","Ottokar","1866","1900","Serb. Musiker, der in Wien und Leipzig studiert hatte, er erhielt 1885 den Mendelssohn Preis, war Mitglied des Leipziger Gewandhausorchesters und 2. Geiger, später Bratschist, des Brodsky-Quartetts. Er wanderte in die USA aus, spielte 1891 im Boston Symphony Orchestra, im Orchester der Metropolitan Opera in New York und 1892/93 im New Yorker Damrosch Orchestra. Komp. u. a. 1894 ein Klavierkonzert, das Busoni uraufführte.","109","Ottokar Nová ek"
"ansorge_p_541","Novák","Vít zslav","1870","1949","Böhm. Komponist, Schüler Dvořák.","134; ; 154; ; 223; 225; 680","Vít zslav Novák"
"ansorge_p_542","Oberländer","Helene","1876","","Österr. Sängerin (Sopran), erstes Bühnenengagement an der Hofoper in Dresden 1898/99, danach Olmütz, Linz und Graz. Sie wurde an die Volksoper von →Zemlinsky engagiert. Als erste Wiener Tosca wurde sie in der Rolle 1907 von R. Gerstl porträtiert (das Werk wurde im II. WK zerstört), sie leitete von 1911 bis 1918 das Wiener Stadionkino.","432","Helene Oberländer"
"ansorge_p_543","Oberndorfer","Marx E.","1876","","Amerik. Pianist und Klavierbegleiter. 171, 675 Obrist, Aloys (1867–1910). Dt. Dirigent und Musikwissenschaftler, Bruder des Bildhauers Hermann O. 1895– 1900 in Stuttgart als Hofkapellmeister am Staatstheater.","","Marx E. Oberndorfer"
"ansorge_p_544","Obsner","Giorgio Ermanno","1872","1934","Ital. Geiger, Komponist und Chordirigent; ging vermutlich 1903 nach Essen.","107","Giorgio Ermanno Obsner"
"ansorge_p_545","Oesterle","Otto","1861","1895","US-amerik. Flötist und Lehrer am National Conservatory New York.","79","Otto Oesterle"
"ansorge_p_546","Oldenburg","Nathalie Herzogin von","1854","1937","Sie wurde nach dem Tod ihres Ehemannes Elimar von O. (1844–1895) Schlossherrin von Alt-Erlaa. U. a. bot sie dem Komponisten Anton Rückauf dort Quartier.","520","Nathalie Herzogin von Oldenburg"
"ansorge_p_547","Ondříček","František","","1922","Tschech. Komponist und Geiger. Lehrer am Prager Konservatorium. Spielte 1883 die UA von Dvořák Violinkonzert.","188","František Ondříček"
"ansorge_p_548","Orlik","Emil","1870","1932","Deutschsprachiger Künstler aus Prag, als Maler, Photograph, Bühnenbildner und Grafiker zunächst in München, später in Wien und Berlin tätig. Vertreten in zahlreichen Kunstzeitschriften der Jahrhundertwende, Porträts u. a. von Ibsen, Mahler, Pfitzner, →Rudolf Steiner, Thomas Mann, Albert Einstein und Conrad Ansorge. Er war Mitglied der Wiener Sezession und lehrte ab 1904 an der Unterrichtsanstalt des Kunstgewerbemuseums in Berlin. Bevorzugter Bühnenbildner und Kostümgestalter Max Reinhardts.","54; ; 221; 382; 670","Emil Orlik"
"ansorge_p_549","Orloff","Ida geb. Weißbeck","1889","1945","Österr.-russ. Schauspielerin. Die erst Sechzehnjährige spielte 1905 kurz nach ihrem Auftritt im Ansorge-Verein in der Wiener Privataufführung von Frank Wedekinds „Die Büchse der Pandora“ eine kleine Rolle neben Adele Sandrock und Tilly Newes, wo sie die Aufmerksamkeit von Otto Brahm – und daraufhin auch diejenige von Gerhart Hauptmann erregte, dessen Gefährtin sie kurzzeitig wurde.","133; 145; 425","Ida geb. Weißbeck Orloff"
"ansorge_p_550","Orsbach","Ilka von","1884","","Dt. Sängerin (Sopran).","437","Ilka von Orsbach"
"ansorge_p_551","Padwa","Vladimir","1900","1981","Estn. Pianist und Komponist, lebte ab 1932 in den USA.","205","Vladimir Padwa"
"ansorge_p_552","Pahlen","Richard","1874","1914","Österr. Pianist und Liedbegleiter aus wohlhabender Industriellenfamilie, studierte bei Graedener und Fuchs, Door und →Grünfeld und war der Begleiter u. a von Leo Slezak und →Selma Kurz. Als umtriebiger Musikpädagoge dirigierte er den Philharmonischen Chor und war Vorstandsmitglied des Wr. Tonkünstler-Vereins, Vater Kurt Pahlens.","420; 577; 579","Richard Pahlen"
"ansorge_p_553","Pallenberg","Max","1877","1934","Österr. Schauspieler.","435","Max Pallenberg"
"ansorge_p_554","Palmgren","Selim","1878","1951","Finn. Komponist, Pianist und Dirigent. Er studierte zuerst in Helsinki, danach bei Busoni, Ansorge und Wilhelm Berger in Berlin. Ab 1921 unterrichtete er an der Eastman School of Music, ab 1927 an der späteren Sibelius-Akademie (1939 Professor).","684","Selim Palmgren"
"ansorge_p_555","Panteo","Bianca","1876","","Ital. Geigerin, Schülerin Joachims.","100","Bianca Panteo"
"ansorge_p_556","Panzner","Karl","1866","1923","Böhm. Dirigent, lebte und arbeitete 1899–1908 in Bremen, danach in Düsseldorf.","122","Karl Panzner"
"ansorge_p_557","Papier-Paumgartner","Rosa","1859","1932","Österr. Sängerin (Sopran), von 1881–1891 an der Wiener Hofoper tätig. Lehrerin von Anna Bahr-Mildenburg.","421; 449","Rosa Papier-Paumgartner"
"ansorge_p_558","Paulsen","Max","1876","1956","Dt. Schauspieler, 1898–1923 und 1947–1956 am Wiener Hofburgtheater (1922/23 als Direktor), dazwischen Professor an der Wiener Akademie für Musik und darstellende Kunst. Zweiter Ehemann der Schauspielerin Hedwig Bleibtreu (1868–1958).","422","Max Paulsen"
"ansorge_p_559","Paur","Agricol","","1897","Dt. Chorleiter, Pianist und Komponist, seit 1847 in New York.","79","Agricol Paur"
"ansorge_p_560","Pazeller","Elsa","1881","1943","Österr. Sängerin, Schwester des Dirigenten Jakob Pazeller (1869–1957), verh. von 1910–1913 mit →Karl Weigl, den sie im Haus von Adele Strauss kennengelernt hatte.","430; 433; 439","Elsa Pazeller"
"ansorge_p_561","Perleberg","Arthur","1876","","Dt. Pianist und Komponist, war 1904–1910 Direktor eines Gothaer Konservatoriums, danach in Berlin.","158","Arthur Perleberg"
"ansorge_p_562","Peschier","Adolf","","","Österr.? Opernsänger (Tenor), 1881–1885 an der Wiener Hofoper.","74","Adolf Peschier"
"ansorge_p_563","Petar","Irma M.","1897","","Tschech. Sängerin (Sopran).","204","Irma M. Petar"
"ansorge_p_564","Peterich","Paul","1864","1937","Dt. Bildhauer, der zu Beginn der Neunzigerjahre einige bedeutende Wettbewerbe zur Gestaltung öffentlicher Denkmäler gewann und zu den Größen seiner Zeit zählte.","265; 288","Paul Peterich"
"ansorge_p_565","Petersen","Friedrich","1881","1933","Dt. Organist und Komponist, bespielte von 1905 bis zu seinem Tode die Walcker-Orgel in der Wiesbadener Marktkirche. Klavierlehrer am dortigen Konservatorium.","150","Friedrich Petersen"
"ansorge_p_566","Petru","Josie","1876","1907","Österr. Sängerin (Alt), geboren im slavonischen Osijek. Erstes Engagement an der Oper von Prag, bevor Gustav Mahler sie 1902 an die Hofoper verpflichtete.","128; 422; 477; ; ; 674","Josie Petru"
"ansorge_p_567","Petr elka","Vilém","1889","1967","Tschech. Komponist, Schüler Janá eks.","","Vilém Petr elka"
"ansorge_p_568","Pezel","Johann Christoph","1639","1694","Dt. Komponist und Stadtpfeifer in Leipzig, Stadtmusiker in Bautzen.","230","Johann Christoph Pezel"
"ansorge_p_569","Pfohl","Ferdinand","1862","1949","Dt. Musikkritiker und Komponist, schrieb seit 1892 für die Hamburger Nachrichten und verhielt sich später in deutlicher Opposition zum nationalsozialistischen Regime.","22; 120; ; 311; 320; 475; 480; 484; 486","Ferdinand Pfohl"
"ansorge_p_570","Pickert","Adelheide","","","Dt. Sängerin (Sopran), um 1910 bekannt als Mahler-Interpretin, wird in Jonathan Briels Experimentalfilm „Berlin Berlin Berlin“ als 90-Jährige porträtiert. Vgl. auch Briels Hörspiel „Die Sterne, die auf ihre Hütte lächeln“ (SFB 1981), in dem er sich an die Sängerin, bei der er von 1970–1973 lebte, erinnert.","172; 675","Adelheide Pickert"
"ansorge_p_571","Pieau","Walter Kurt","1878","","Dt. Sänger, Freund →Zemlinskys und →Schönbergs (vgl. Martin Eybl: Der Weg in die Öffentlichkeit. Frühe Interpreten Schönbergs, in: Der junge Schönberg in Wien. The Young Schönberg in Vienna. Bericht zum Symposium 4.–6. Oktober 2007, hg. vom Arnold Schönberg Center. Wien 2015, S. 240–254).","126; 421; 437; 555; 562; 564; 570; 578","Walter Kurt Pieau"
"ansorge_p_572","Plock","Hermine","","","Dt.? Pianistin, Liedbegleiterin. Sie war möglicherweise die Tochter des Braunschweiger Cellisten und Kammermusikus Heinrich Plock (1829–1891).","; 673","Hermine Plock"
"ansorge_p_573","Plüddemann","Martin","1854","1897","Dt. Komponist, Gesangslehrer und Dirigent.","; 110","Martin Plüddemann"
"ansorge_p_574","Pniower","Otto Siegfried","1859","1932","Dt. Literaturwissenschaftler und Berliner Museumsdirektor.","481","Otto Siegfried Pniower"
"ansorge_p_575","Posa","Oskar C.","1873","1951","Österr. Jurist, Komponist und Dirigent, Mitbegründer und Generalsekretär der Vereinigung Schaffender Tonkünstler, Freund des Schönberg-Kreises und später Professor an der Akademie für Musik in Wien.","422; 585; 589; 623; 674","Oskar C. Posa"
"ansorge_p_576","Powell","Maud","1868","1920","US-amerik. Geigerin. Wirkte sehr früh in Aufnahmen für die „Victor Talking Machine Company“ (ab 1929 RCA Victor) mit.","88","Maud Powell"
"ansorge_p_577","Praetorius","Ernst","1880","1946","Dt. Dirigent und Musikhistoriker, wurde nach Engagements in Breslau und Berlin 1924 Generalmusikdirektor am Nationaltheater in Weimar. Nach einer Aufführung von Kreneks „Johnny spielt auf“ geriet er ins Visier der politischen Rechten. Bereits 1930 versuchten ihn die Nationalsozialisten von seinem Posten zu entfernen, was ihnen allerdings erst 1933 gelang. Über Vermittlung Paul Hindemiths konnte P. in der Türkei Fuß fassen, wo er 1935 zum Dirigenten des Sinfonieorchesters in Ankara berufen wurde und mit anderen Emigranten das dortige Konservatorium aufzubauen half.","230","Ernst Praetorius"
"ansorge_p_578","Pratt","Charles E.","1841","1902","US-amerik. Komponist (u. a.: „Bring Back My Bonnie To Me“).","80","Charles E. Pratt"
"ansorge_p_579","Pregi","Marcella","1866","1958","Schweiz. Sängerin (Sopran), sang 1899 in Wien unter der Leitung Gustav Mahlers das Sopransolo in dessen 2. Symphonie.","118","Marcella Pregi"
"ansorge_p_580","Preuss","Arthur","1878","1944","Österr. Sänger, ab 1899 an der Wiener Hofoper, ab 1915 an der Volksoper.","420; ; 553","Arthur Preuss"
"ansorge_p_581","Prill","Karl","1864","1931","Dt. Geiger, Konzertmeister der Wiener Philharmoniker seit 1897, Primus des Prill-Quartetts. Seine beiden Brüder Paul (1860–1930), Cellist und Dirigent, und Emil (1867–1940), Flötist, waren ebenfalls Musiker.","127; ; ","Karl Prill"
"ansorge_p_582","Proch","Heinrich","1809","1878","Österr. Komponist, schrieb unter anderem mehrere Lieder mit Hornbegleitung.","67","Heinrich Proch"
"ansorge_p_583","Proházka","Rudolf Frh. v.","1864","1936","Tschech. Jurist, Musikschriftsteller und Komponist. 1920 Erster Präsident des Kuratoriums der Deutschen Prager Musikakademie.","680","Rudolf Frh. v. Proházka"
"ansorge_p_584","Przybyszewski","Stanislaw","1868","1927","Poln. Schriftsteller und begeisterter Musiker. Zentrale Erscheinung des Dichterkreises in Berlin um Strindberg und →Dehmel, Rufname Stache. Dichter der von Ansorge vertonten „Vigilien“. Sein Artikel über „Conrad Ansorges Liederdichtungen“ in der Kunstzeitschrift PAN, III. Jg. 1897, 1. Heft, S. 54ff. (Notenbeilage S. 30 a–d) machte den Komponisten Ansorge zu einer bekannten Größe. Er war seit 1893 verh. mit →Dagny Juel.","7; ; 35; ; 102; 104; 245; 253; 256; 260; 262; 279; 291; 302; ; 322; 417; 420; 427; 442; 445; 452; 454; ; 503; 507; 520; 523; 632; 642; 656; ","Stanislaw Przybyszewski"
"ansorge_p_585","Pugno","Raoul","1852","1913","Frz. Pianist und Pädagoge.","450","Raoul Pugno"
"ansorge_p_586","Raabe","Peter","1872","1945","Dt. Dirigent und Musikwissenschaftler, Autor des ersten Liszt-Werkverzeichnisses, war u. a. 1909–1920 Leiter der Weimarer Hofkapelle, sowie 1935–1945 Präsident der Reichsmusikkammer.","158; 221","Peter Raabe"
"ansorge_p_587","Raabe","Wilhelm","1831","1910","Dt. Schriftsteller, bekannt für seine realistischen Romane, Erzählungen und Novellen. 401, 429 Radochla, Emil (1867–1928). Dt. Militärkapellmeister, seit 1897 in Goslar, ab 1909 in Quedlinburg. (Siehe dazu: http://www.garnisonsverein.de/index.php/geschichte/persoenlichkeiten/emil-radochla, zuletzt besucht am 20.08.2015)","120; 138","Wilhelm Raabe"
"ansorge_p_588","Rahn","Clara","","","Dt. Sängerin (Alt), in München tätig, zahlreiche Zueignungen von Max Reger.","","Clara Rahn"
"ansorge_p_589","Ramrath","Konrad","1880","1972","Dt. Komponist, Dirigent u. Klavierbegleiter, studierte am Kölner und Wiener Konservatorium bei Franz Wüllner. Vertonte zahlreiche Dehmel-Texte, u. a. „Eine Lebensmesse“ als Chorwerk (Bühneneinrichtung →Peter Behrens), zahlreiche Opern, unterrichtete als kgl. Musikdirektor am Conservatorium der Musik in Coeln. Sein umfangreicher Nachlass, darunter die Statuten des Wr. Tonkünstler-Vereins von 1899, wurde versteigert. (Vgl. http://www.lot-tissimo.com/de/i/4362558/ramrath_konrad_ramrath_konrad_1880-1972_dt_komponist_dirigent_u_klavierbegleiter_schueler_des, zuletzt besucht am 20.08.2015)","128; 296; 323; 331; 335; 414; 422; 592; 598","Konrad Ramrath"
"ansorge_p_590","Ranzoni","Hans der Ältere","1868","1956","Österr. Maler. Mitglied des Hagenbundes von 1902–1905.","508","Hans der Ältere Ranzoni"
"ansorge_p_591","Rathenau","Walther","1867","1922","Dt. Industrieller und Politiker. Als ein Vertreter der liberalen Außenpolitik wurde er 1922 ermordet. Gast von →Johannes Guthmann im Gut Neu-Kladow.","54","Walther Rathenau"
"ansorge_p_592","Ravoth","Käte","1880","1956","Dt. Konzertsängerin (Sopran), ausgebildet in Berlin und London, arbeitete u. a. mit den Dirigenten Nikisch, Weingartner und Hausegger zusammen. Das Ravoth-Quartett (Käte Ravoth – Sopran, Hilde Ellger – Alt, Franz Notholt – Tenor, Martin Ehrich – Bass) wie auch sie selbst als Sopransolistin konzertierten in den 1920er und 30er Jahren 60 bis 80 Mal pro Jahr. Zu dieser Zeit heiratete sie den lettischen Schauspieler und Sänger Harry Vogelmann (1898– nach 1960), mit dem sie gemeinsam 1938 emigrieren musste. In Philadelphia unterrichtete sie ab 1945 an der dortigen Musical Academy. Rückkehr nach Deutschland 1954.","110","Käte Ravoth"
"ansorge_p_593","Rebel","Carl Max","1874","1959","Dt. Maler, bis 1894 Studium an der Berliner Akademie der Künste bei Woldemar Friedrich und Josef Scheurenberg. Studienaufenthalte in Italien, Holland und der Lüneburger Heide. Er malte Landschaften, Akte und Stillleben, aber auch Theaterthemen. Einflüsse durch Stefan George, Böcklin, Feuerbach und Thoma. Nachdem sein Gesamtwerk bei einem Bombenangriff 1943 verloren ging, übersiedelte er nach Schneverdingen (Lüneburger Heide) und widmete sich religiösen und allegorischen Themen. (Vgl. Thieme-Becker, Bd. 28, 1934, S. 63 / Vollmer, Bd. 4, 1958, S. 29; Gustav Ebe. Versuche in moderner Bau-Ornamentik, in: Deutsche Kunst und Dekoration 9 (1901–02), S. 267-274; Ernst Hardt. Carl Max Rebel. Ausstellung von Gemälden im Kunstsalon Ernst Arnold. Februar 1900 (Verlag Hoffmann) 1900).","283; 288; 312; 620; ; 627","Carl Max Rebel"
"ansorge_p_594","Redlich","Hans","1903","1968","Österr. Komponist, Dirigent und Musikwissenschaftler.","230","Hans Redlich"
